claimId,product,aspect,condition,claimType,directionLabel,question,answer,positive,negative,neutral,spoke,silent,cell,confidence,hedgeReasons,limitations,evidenceCount,quotes
p009|skinTrouble=미기재|유분/번들거림,더샘 커버 퍼펙션 트리플 팟 컨실러,유분/번들거림,피부고민을 안 밝힌 리뷰,conditional,혼재,"이거 바르면 매트하게 잡힐까, 유분기가 남을까?","수분기 있는 피부여도 매트하게 발린다는 말이 많고, 화장 전 뽀송한 느낌이 좋다는 언급도 있다. 다만 유분기 있어 보일 수 있다는 반응과 정반대로 너무 매트해서 부담스럽다는 반응이 함께 나와, 매트함의 정도를 두고 호불호가 갈리는 편이다.",7,2,0,9,234,243,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,5,"[negative] 유분기 있어 보일 수 있어서 (리뷰 62047744)
[positive] without feeling greasy (리뷰 63707468)
[negative] 너무 매트해서 (리뷰 63589255)
[positive] 수부지가 발라도 매트합니다 (리뷰 63192386)
[positive] 화장전 더 뽀송하게 느껴지는 매트 느낌이 좋네요 (리뷰 63607440)"
p009|skinType=미기재|유분/번들거림,더샘 커버 퍼펙션 트리플 팟 컨실러,유분/번들거림,피부타입을 안 밝힌 리뷰,conditional,혼재,"이 컨실러 매트하게 발리나, 유분기 뜨진 않을까?","수부지도 발라도 매트하다거나 화장 전 뽀송해진다는 등 매트한 마무리를 만족스럽게 언급하는 리뷰가 많다. 다만 유분기 있어 보일 수 있다는 지적과 반대로 너무 매트해서 아쉽다는 지적이 각각 소수 나와, 피부 상태에 따라 체감이 갈릴 여지는 있다.",7,2,0,9,213,222,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 수부지가 발라도 매트합니다 (리뷰 63192386)
[positive] 화장전 더 뽀송하게 느껴지는 매트 느낌이 좋네요 (리뷰 63607440)
[negative] 유분기 있어 보일 수 있어서 (리뷰 62047744)
[negative] 너무 매트해서 (리뷰 63589255)"
p009|skinType=A02|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,건성 피부,conditional,혼재,건성인데 하루 종일 발라도 뜨거나 지워지지 않을까?,"시간이 지나도 처음과 크게 다르지 않게 유지된다는 말이 많고, 브러시로 바르면 더 오래 간다는 팁도 함께 나온다. 다만 시간이 지나면 발랐을 때와 큰 차이를 못 느끼겠다는 반응도 있어, 기대만큼의 지속력은 아니라는 의견도 소수 존재한다.",8,1,0,9,55,64,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,3,"[positive] 고정력,지속력이 더 좋아지더라구요 (리뷰 57030679)
[negative] 시간 지나면 딱히 전이랑 큰 차이 못느끼겠어서 (리뷰 63142098)
[positive] 화홍 브러쉬랑 쓰면 하룰라라 (리뷰 63296436)"
p009|skinTrouble=C02|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,미백 고민,conditional,혼재,하루 종일 무너지지 않고 버텨줄까?,장시간이 지나도 뜸이나 끼임 없이 발색과 커버가 유지된다는 말이 많다. 다만 시간이 지나면 무너지면서 화장이 떡지듯 밀린다는 리뷰도 나온다. 어떤 조건에서 갈리는지는 인용에 구체적으로 드러나지 않는다.,11,2,0,13,62,75,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[positive] 장시간 메이크업이 유지됩니다 (리뷰 58697312)
[positive] 뜸이나 끼임 없이 하루 종일 유지됩니다 (리뷰 62671770)
[negative] 시간 지나서 무너짐이 밉길래 (리뷰 51996593)
[negative] 덕지덕지 다 날라가서 화장이 떡 됨 (리뷰 37389299)"
p009|skinType=A03|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,복합성 피부,conditional,혼재,복합성인데 이거 하루 종일 무너지지 않고 버틸까?,"끼임이나 뜸 없이 화장이 하루 종일 유지되고 발색도 오래 간다는 평이 많다. 다만 시간이 지나면서 무너지거나 다크서클이 비치기 시작한다는 언급, 생각보다 빨리 지워진다는 언급이 함께 있다. 다른 컨실러와 지속력 차이를 느끼지 못했다는 의견도 있다.",10,4,1,15,91,106,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,5,"[positive] 장시간 메이크업이 유지됩니다 (리뷰 58697312)
[positive] 뜸이나 끼임 없이 하루 종일 유지됩니다 (리뷰 62671770)
[negative] 시간 지나서 무너짐이 밉길래 (리뷰 51996593)
[negative] 화장후 5시간이 지나니깐 다크써클이 잘보이기 시작하긴 했어요 (리뷰 63421225)
[negative] 생각보다 빨리 지워져요ㅠㅠ (리뷰 63221314)"
p009|skinTrouble=C01|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,잡티 고민,conditional,혼재,잡티 가리려고 바르는데 시간 지나도 안 무너질까?,"장시간 발색과 고정력이 유지된다는 후기가 많고, 다른 컨실러와 비교해도 지속력이 나쁘지 않다는 말이 나온다. 다만 시간이 지나면서 무너지거나 덕지덕지 뭉쳐서 화장이 떠 보인다는 지적도 있어, 잡티 부위에 두껍게 쌓이면 들뜰 수 있는 것으로 보인다.",8,2,1,11,91,102,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 장시간 메이크업이 유지됩니다 (리뷰 58697312)
[positive] 고정력,지속력이 더 좋아지더라구요 (리뷰 57030679)
[negative] 시간 지나서 무너짐이 밉길래 (리뷰 51996593)
[negative] 덕지덕지 다 날라가서 화장이 떡 됨 (리뷰 37389299)"
p009|product=None|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,이 컨실러 지속력 믿을 만할까?,"장시간 메이크업이 유지되고 고정력이 좋다는 말이 많다. 다만 시간이 지나면 무너진다는 리뷰가 있고, 다른 컨실러와 지속력 차이를 못 느꼈다는 의견도 함께 나온다.",57,9,2,68,392,460,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 장시간 메이크업이 유지됩니다 (리뷰 58697312)
[negative] 시간 지나서 무너짐이 밉길래 (리뷰 51996593)
[neutral] 지속력은 다른 컨실러랑 별 차이 모르겠긴함 (리뷰 63974708)"
p009|skinTrouble=C05|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,트러블 고민,conditional,혼재,트러블 피부인데 지속력이 오래갈까?,"지속력이 다른 제품보다 오래간다는 평이 많고, 유지력에 만족한다는 말도 함께 나온다. 다만 다른 컨실러와 큰 차이를 못 느꼈다는 의견과 지속력이 낮다는 의견도 소수 있어, 무엇이 이 차이를 가르는지는 리뷰만으로는 분명치 않다.",10,1,1,12,67,79,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,4,"[positive] 지속력이 훨씬 오래가고 (리뷰 38308642)
[positive] 지속력이 훨씬 더 높은 것 같아서 만족입니다 (리뷰 34480122)
[neutral] 지속력은 다른 컨실러랑 별 차이 모르겠긴함 (리뷰 63974708)
[negative] 지속력이 좀 낮은 것 같아용 (리뷰 63071365)"
p009|skinTrouble=미기재|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,피부고민을 안 밝힌 리뷰,conditional,혼재,"이 컨실러, 하루 종일 무너지지 않고 버틸까?","시간이 지나도 크게 들뜨거나 무너지지 않고 하루 종일 깔끔한 표현이 유지된다는 말이 많다. 다만 지속력이 그닥 좋은 편은 아니라는 의견도 있고, 발림성·지속력·커버력이 특별히 뛰어나기보다 보통 이상으로 무난하다는 평가도 함께 나온다.",33,6,1,40,203,243,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 하루 종일 깔끔한 피부 표현을 유지해 줍니다 (리뷰 63562000)
[positive] 시간이 지나도 크게 들뜨거나 무너짐이 심하지 않아 (리뷰 63765372)
[negative] 그닥 지속력이 좋은 편도 아니에요 (리뷰 62675134)
[neutral] 발림성이나 지속력, 커버력 모두 보통 이상으로 무난하고 (리뷰 63667725)"
p009|skinType=미기재|지속성,더샘 커버 퍼펙션 트리플 팟 컨실러,지속성,피부타입을 안 밝힌 리뷰,conditional,혼재,이 컨실러 지속력 하루 종일 버텨줄까?,"시간이 지나도 크게 들뜨거나 무너지지 않고 하루 종일 깔끔한 피부 표현이 유지된다는 말이 많다. 다만 지속력이 그닥 좋은 편은 아니라는 리뷰도 있고, 발림성이나 커버력과 함께 지속력도 딱 보통 이상 수준이라 무난한 정도라는 평가도 나온다.",31,3,1,35,187,222,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,5,"[positive] 지속력이 진짜 좋아요 (리뷰 64008843)
[positive] 하루 종일 깔끔한 피부 표현을 유지해 줍니다 (리뷰 63562000)
[positive] 시간이 지나도 크게 들뜨거나 무너짐이 심하지 않아 (리뷰 63765372)
[negative] 그닥 지속력이 좋은 편도 아니에요 (리뷰 62675134)
[neutral] 발림성이나 지속력, 커버력 모두 보통 이상으로 무난하고 (리뷰 63667725)"
p009|skinType=A02|커버력,더샘 커버 퍼펙션 트리플 팟 컨실러,커버력,건성 피부,conditional,혼재,건성인데 이거 하나로 잡티가 잘 가려질까?,"눈썹 산 정리나 작은 점, 다크써클 같은 부분 커버에는 두껍지 않게 잘 가려진다는 평가가 많다. 다만 다크써클이 한 번에 완전히 커버되는 건 아니라는 언급도 있어, 진한 색소침착에는 기대치를 낮추는 게 낫다는 정도로 읽힌다.",33,1,0,34,30,64,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,3,"[positive] 눈썹 산 정리나 다크써클 같은 커버에는 괜찮았어요 (리뷰 55931554)
[positive] 두껍지 않게 커버할 수 있었습니다 (리뷰 63945538)
[negative] 다크써클이 한번에 커버가 되는 건 또 아니라서 (리뷰 63362447)"
p009|skinTrouble=C02|커버력,더샘 커버 퍼펙션 트리플 팟 컨실러,커버력,미백 고민,conditional,긍정,잡티나 기미 커버가 잘 되는 편일까?,"소량으로도 잡티가 촘촘하게 가려진다는 평이 많고, 명성대로 커버력이 좋다는 말도 꾸준히 나온다. 다만 커버가 잘되는 만큼 발림이 꾸덕해진다는 언급이 함께 있어, 커버력과 가벼운 사용감을 동시에 기대하면 다소 무거울 수 있다.",38,0,1,39,36,75,hedged,게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 촘촘한 커버력을 제공합니다 (리뷰 58697312)
[positive] 소량만 사용해도 커버력이 꽤 괜찮은 편이라 (리뷰 61692431)
[positive] 커버가 잘되는만큼 조금 더 꾸덕한편 (리뷰 52144360)"
p009|skinType=A03|커버력,더샘 커버 퍼펙션 트리플 팟 컨실러,커버력,복합성 피부,conditional,혼재,복합성인데 이 컨실러로 커버가 잘 될까?,"적은 양으로도 커버력이 좋다는 말이 많고, 그 정도가 딱 적당해서 마음에 든다는 언급도 이어진다. 다만 흉터처럼 진한 자국은 완전히 가려지진 않는다는 리뷰가 있어 깊은 흔적까지 기대하긴 어렵다. 커버력이 별로였다는 의견도 하나 있지만 극히 소수다.",56,1,2,59,47,106,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,4,"[positive] 촘촘한 커버력을 제공합니다 (리뷰 58697312)
[positive] 소량만 사용해도 커버력이 꽤 괜찮은 편이라 (리뷰 61692431)
[neutral] 흉터 같은 건 완전히 가려지진 않지만 (리뷰 63331979)
[negative] 커버력도 최악임 (리뷰 61524228)"
p009|product=None|커버력,더샘 커버 퍼펙션 트리플 팟 컨실러,커버력,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,기미나 흉터도 이거 하나로 가려질까?,"기미 같은 진한 잡티는 덧발라 콕콕 찍으면 촘촘히 가려진다는 평이 많다. 다만 기대만큼은 아니었다는 말도 있고, 흉터는 완전히 커버되지는 않는다는 언급이 나온다. 잡티 종류나 깊이에 따라 체감이 갈리는 것으로 보인다.",234,10,10,254,206,460,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[positive] 기미 진한 데는 진한 거 콕콕 찍고 (리뷰 61352499)
[positive] 촘촘한 커버력을 제공합니다 (리뷰 58697312)
[negative] 기대했던 것만큼 커버력이 좋지는 않아서 (리뷰 63954941)
[neutral] 흉터 같은 건 완전히 가려지진 않지만 (리뷰 63331979)"
p009|skinType=A01|커버력,더샘 커버 퍼펙션 트리플 팟 컨실러,커버력,지성 피부,conditional,혼재,지성인데 다크서클이나 잡티가 잘 가려질까?,"잡티나 붉은 자국, 다크서클까지 자연스럽게 잘 가려진다는 평이 많다. 다만 다크서클은 커버가 안 된다는 리뷰도 있어, 부위에 따라 만족도가 갈리는 편이다.",15,2,1,18,15,33,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,2,"[positive] 다크서클·작은 잡티·붉은 자국을 효과적으로 커버합니다 (리뷰 62510335)
[negative] 다크서클 커버가 안도ㅑ요 (리뷰 63592586)"
p009|skinTrouble=미기재|커버력,더샘 커버 퍼펙션 트리플 팟 컨실러,커버력,피부고민을 안 밝힌 리뷰,conditional,혼재,잡티나 다크서클 커버가 이거 하나로 될까?,"잡티와 다크서클이 한 번에 가려진다는 평이 많고, 톤 보정까지 된다는 언급도 나온다. 다만 기대했던 것만큼 커버력이 좋지는 않았다는 리뷰도 있고, 완벽히 가려지기보다 중간 정도라는 평도 있다. 부위나 사용량에 따라 체감이 달라질 수 있어 보인다.",129,7,6,142,101,243,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[positive] 확실히 가려 주고 (리뷰 61495326)
[positive] 잡티 커버부터 톤 보정 (리뷰 63562000)
[negative] 기대했던 것만큼 커버력이 좋지는 않아서 (리뷰 63954941)
[neutral] 커버력은 완벽히 가려지진 않고 중간정도같아요 (리뷰 61750963)"
p009|skinType=미기재|커버력,더샘 커버 퍼펙션 트리플 팟 컨실러,커버력,피부타입을 안 밝힌 리뷰,conditional,혼재,"잡티나 다크서클, 이거 하나로 확실히 가려질까?","잡티와 다크서클을 한 번에 커버해 톤 보정까지 된다는 말이 많다. 다만 기대했던 정도의 커버력은 아니라는 리뷰도 있고, 완벽히 가려지기보다 중간 정도 커버라는 언급도 나온다. 필요한 부분에 덧발라 쓴다는 언급이 함께 보인다.",117,6,4,127,95,222,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[positive] 확실히 가려 주고 (리뷰 61495326)
[positive] 잡티나 다크 서클이 충분히 가려짐 (리뷰 63233705)
[negative] 기대했던 것만큼 커버력이 좋지는 않아서 (리뷰 63954941)
[neutral] 커버력은 완벽히 가려지진 않고 중간정도같아요 (리뷰 61750963)"
p033|product=None|가성비,셀라딕스 트러블 세범 리밸런싱 앰플,가성비,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,이 가격이면 그냥 비싼 거 아닐까?,"가격이 세다는 말이 여러 번 나오고, 용량 대비 비싸다거나 할인 없이는 부담스럽다는 언급이 이어진다. 반면 가격대비 만족한다거나 저렴하다고 느낀 사람도 있어, 같은 가격을 두고 체감이 엇갈린다.",5,11,1,17,341,358,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[negative] 할인 안하면 비쌈 (리뷰 53617855)
[negative] 사악한 가격 (리뷰 36095795)
[positive] 너무너무 가격대비 만족합니다 (리뷰 63242224)
[positive] 가격도 저렴하고 좋습니다 (리뷰 63362140)"
